Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00002_001,SE_A00002_002,SE_A00002_003,SE_B04001_001,SE_B04001_002,SE_B04001_003,SE_B04001_004,SE_B04001_005,SE_B04001_006,SE_B04001_007,SE_B04001_008,SE_B04001_009,SE_B04001_010,PCT_SE_B04001_002,PCT_SE_B04001_003,PCT_SE_B04001_004,PCT_SE_B04001_005,PCT_SE_B04001_006,PCT_SE_B04001_007,PCT_SE_B04001_008,PCT_SE_B04001_009,PCT_SE_B04001_010,SE_A12001_001,SE_A12001_002,SE_A12001_003,SE_A12001_004,SE_A12001_005,SE_A12001_006,SE_A12001_007,SE_A12001_008,PCT_SE_A12001_002,PCT_SE_A12001_003,PCT_SE_A12001_004,PCT_SE_A12001_005,PCT_SE_A12001_006,PCT_SE_A12001_007,PCT_SE_A12001_008,SE_A17005_001,SE_A17005_002,SE_A17005_003,PCT_SE_A17005_002,PCT_SE_A17005_003,SE_A14006_001,SE_A14008_001,SE_A10014_001,SE_A10014_002,SE_A10014_003,PCT_SE_A10014_002,PCT_SE_A10014_003,SE_A14024_001,SE_A13003B_001,SE_A13003B_002,SE_A13003B_003,PCT_SE_A13003B_002,PCT_SE_A13003B_003,SE_A13003C_001,SE_A13003C_002,SE_A13003C_003,PCT_SE_A13003C_002,PCT_SE_A13003C_003,SE_A20001_001,SE_A20001_002,SE_A20001_003,SE_A20001_004,SE_A20001_005,PCT_SE_A20001_002,PCT_SE_A20001_003,PCT_SE_A20001_004,PCT_SE_A20001_005
"0502","50000US0502","Congressional District 2 (116th Congress)","Congressional District 2 (116th Congress), Arkansas","ar","500","00","ACSSF","0007678",,,,,"05",,,,,,,,,,,,,,,,,,,,,,,,"02",,,,,,,,,,,,,,,,,,760604,152.7613,4979.03487429285,760604,721120,517910,170712,2096,12013,355,1454,16580,39484,94.81,68.09,22.44,0.28,1.58,0.05,0.19,2.18,5.19,507355,52170,152348,152610,93065,38272,10616,8274,10.28,30.03,30.08,18.34,7.54,2.09,1.63,366761,348395,18366,94.99,5.01,50929,71586.1215367818,293080,4994,288086,1.7,98.3,28870,456863,68125,388738,14.91,85.09,111073,10892,100181,9.81,90.19,750966,63211,687755,292203,495131,8.42,91.58,38.91,65.93
"0503","50000US0503","Congressional District 3 (116th Congress)","Congressional District 3 (116th Congress), Arkansas","ar","500","00","ACSSF","0007679",,,,,"05",,,,,,,,,,,,,,,,,,,,,,,,"03",,,,,,,,,,,,,,,,,,795817,147.409,5398.69850825564,795817,682474,598309,23908,8137,23297,6741,1250,20832,113343,85.76,75.18,3,1.02,2.93,0.85,0.16,2.62,14.24,513369,72256,155278,145918,90068,34900,9051,5898,14.07,30.25,28.42,17.54,6.8,1.76,1.15,383052,367171,15881,95.85,4.15,50554,72248.0651969198,299462,4020,295442,1.34,98.66,27837,473246,69583,403663,14.7,85.3,108253,9654,98599,8.92,91.08,789465,79984,709481,281812,516985,10.13,89.87,35.7,65.49
"0504","50000US0504","Congressional District 4 (116th Congress)","Congressional District 4 (116th Congress), Arkansas","ar","500","00","ACSSF","0007680",,,,,"05",,,,,,,,,,,,,,,,,,,,,,,,"04",,,,,,,,,,,,,,,,,,711335,31.84419,22337.9826748232,711335,669262,508767,137659,4769,4516,316,1230,12005,42073,94.09,71.52,19.35,0.67,0.63,0.04,0.17,1.69,5.91,485396,74048,185028,145818,52882,20913,3773,2934,15.26,38.12,30.04,10.89,4.31,0.78,0.6,307025,285790,21235,93.08,6.92,40937,55961.0110014145,276419,7382,269037,2.67,97.33,22722,403503,77781,325722,19.28,80.72,128445,14397,114048,11.21,88.79,698326,64692,633634,332501,402449,9.26,90.74,47.61,57.63
"5000","50000US5000","Congressional District (at Large) (116th Congress)","Congressional District (at Large) (116th Congress), Vermont","vt","500","00","ACSSF","0001904",,,,,"50",,,,,,,,,,,,,,,,,,,,,,,,"00",,,,,,,,,,,,,,,,,,624977,67.80058,9217.87088434387,624977,613300,581023,7602,1867,10541,170,898,11199,11677,98.13,92.97,1.22,0.3,1.69,0.03,0.14,1.79,1.87,439695,32707,128172,114710,97034,47484,11287,8301,7.44,29.15,26.09,22.07,10.8,2.57,1.89,342620,328742,13878,95.95,4.05,60076,78472.1979744904,259589,9194,250395,3.54,96.46,33238,374409,42396,332013,11.32,88.68,110170,8356,101814,7.58,92.42,618896,25362,593534,258210,425733,4.1,95.9,41.72,68.79
"5101","50000US5101","Congressional District 1 (116th Congress)","Congressional District 1 (116th Congress), Virginia","va","500","00","ACSSF","0011071",,,,,"51",,,,,,,,,,,,,,,,,,,,,,,,"01",,,,,,,,,,,,,,,,,,785774,186.5647,4211.80505237862,785774,710523,527595,125826,2297,24669,464,1885,27787,75251,90.42,67.14,16.01,0.29,3.14,0.06,0.24,3.54,9.58,527408,46286,134369,154238,116862,60628,8015,7010,8.78,25.48,29.24,22.16,11.5,1.52,1.33,405337,388589,16748,95.87,4.13,86340,105480.700580744,276542,3376,273166,1.22,98.78,38341,470301,30409,439892,6.47,93.53,112328,5418,106910,4.82,95.18,768391,59710,708681,191293,622506,7.77,92.23,24.9,81.01
"5102","50000US5102","Congressional District 2 (116th Congress)","Congressional District 2 (116th Congress), Virginia","va","500","00","ACSSF","0011072",,,,,"51",,,,,,,,,,,,,,,,,,,,,,,,"02",,,,,,,,,,,,,,,,,,738568,669.1618,1103.72114156513,738568,679790,462937,143051,1867,40099,571,1666,29599,58778,92.04,62.68,19.37,0.25,5.43,0.08,0.23,4.01,7.96,494819,38579,113098,171958,104970,49622,9707,6885,7.8,22.86,34.75,21.21,10.03,1.96,1.39,360374,341445,18929,94.75,5.25,69721,89654.3827815918,275008,4494,270514,1.63,98.37,35049,442970,38523,404447,8.7,91.3,102124,6084,96040,5.96,94.04,685218,61801,623417,182479,538276,9.02,90.98,26.63,78.56
"5103","50000US5103","Congressional District 3 (116th Congress)","Congressional District 3 (116th Congress), Virginia","va","500","00","ACSSF","0011073",,,,,"51",,,,,,,,,,,,,,,,,,,,,,,,"03",,,,,,,,,,,,,,,,,,738833,1181.625,625.268812056272,738833,692525,307698,335021,2182,19484,672,2577,24891,46308,93.73,41.65,45.34,0.3,2.64,0.09,0.35,3.37,6.27,485445,53685,134958,168221,78508,37434,7459,5180,11.06,27.8,34.65,16.17,7.71,1.54,1.07,366112,338810,27302,92.54,7.46,54226,70897.2612364509,283230,7738,275492,2.73,97.27,28561,452072,63938,388134,14.14,85.86,95029,9541,85488,10.04,89.96,707957,73779,634178,234360,487944,10.42,89.58,33.1,68.92
"5104","50000US5104","Congressional District 4 (116th Congress)","Congressional District 4 (116th Congress), Virginia","va","500","00","ACSSF","0011074",,,,,"51",,,,,,,,,,,,,,,,,,,,,,,,"04",,,,,,,,,,,,,,,,,,765419,210.1528,3642.20142487147,765419,724428,374227,312207,1760,13340,442,2062,20390,40991,94.64,48.89,40.79,0.23,1.74,0.06,0.27,2.66,5.36,524977,68366,147697,155843,95249,42461,9453,5908,13.02,28.13,29.69,18.14,8.09,1.8,1.13,385601,358890,26711,93.07,6.93,57062,76978.4742623244,285593,7379,278214,2.58,97.42,30423,467148,66882,400266,14.32,85.68,104054,9591,94463,9.22,90.78,735963,72081,663882,239194,517292,9.79,90.21,32.5,70.29
"5105","50000US5105","Congressional District 5 (116th Congress)","Congressional District 5 (116th Congress), Virginia","va","500","00","ACSSF","0011075",,,,,"51",,,,,,,,,,,,,,,,,,,,,,,,"05",,,,,,,,,,,,,,,,,,734216,73.19622,10030.7914816594,734216,706469,532272,142333,1288,13213,173,742,16448,27747,96.22,72.5,19.39,0.18,1.8,0.02,0.1,2.24,3.78,517222,71870,155022,145877,83039,42144,9930,9340,13.9,29.97,28.2,16.05,8.15,1.92,1.81,351977,335096,16881,95.2,4.8,54239,76058.6673346693,289420,6755,282665,2.33,97.67,30751,421078,60673,360405,14.41,85.59,138645,12361,126284,8.92,91.08,718507,69034,649473,245213,509796,9.61,90.39,34.13,70.95
"5106","50000US5106","Congressional District 6 (116th Congress)","Congressional District 6 (116th Congress), Virginia","va","500","00","ACSSF","0011076",,,,,"51",,,,,,,,,,,,,,,,,,,,,,,,"06",,,,,,,,,,,,,,,,,,750774,126.6296,5928.8985122711,750774,710472,596414,81245,1436,14062,199,1242,15874,40302,94.63,79.44,10.82,0.19,1.87,0.03,0.17,2.11,5.37,506735,64044,163994,139671,85506,36987,8906,7627,12.64,32.36,27.56,16.87,7.3,1.76,1.51,374597,356243,18354,95.1,4.9,53804,70430.881898629,291326,8127,283199,2.79,97.21,28286,436089,64148,371941,14.71,85.29,129488,10870,118618,8.39,91.61,739152,73718,665434,236983,530880,9.97,90.03,32.06,71.82
"5107","50000US5107","Congressional District 7 (116th Congress)","Congressional District 7 (116th Congress), Virginia","va","500","00","ACSSF","0011077",,,,,"51",,,,,,,,,,,,,,,,,,,,,,,,"07",,,,,,,,,,,,,,,,,,777354,249.3129,3117.98572039716,777354,720947,517021,138174,1769,39679,347,2019,21938,56407,92.74,66.51,17.77,0.23,5.1,0.04,0.26,2.82,7.26,533672,49060,130267,144993,128953,59450,12646,8303,9.19,24.41,27.17,24.16,11.14,2.37,1.56,412883,393068,19815,95.2,4.8,77047,99233.7828947368,285760,4224,281536,1.48,98.52,37560,470613,35592,435021,7.56,92.44,115525,6890,108635,5.96,94.04,766237,61914,704323,197917,603624,8.08,91.92,25.83,78.78
"5108","50000US5108","Congressional District 8 (116th Congress)","Congressional District 8 (116th Congress), Virginia","va","500","00","ACSSF","0011078",,,,,"51",,,,,,,,,,,,,,,,,,,,,,,,"08",,,,,,,,,,,,,,,,,,792945,5308.025,149.386057387138,792945,641708,409833,110112,983,90735,427,2646,26972,151237,80.93,51.68,13.89,0.12,11.44,0.05,0.33,3.4,19.07,567627,51109,70156,95836,169929,125371,35129,20097,9,12.36,16.88,29.94,22.09,6.19,3.54,475035,457710,17325,96.35,3.65,106421,138309.685412627,315588,3602,311986,1.14,98.86,56771,534247,39392,494855,7.37,92.63,86579,6234,80345,7.2,92.8,777994,79466,698528,148453,628636,10.21,89.79,19.08,80.8
"5109","50000US5109","Congressional District 9 (116th Congress)","Congressional District 9 (116th Congress), Virginia","va","500","00","ACSSF","0011079",,,,,"51",,,,,,,,,,,,,,,,,,,,,,,,"09",,,,,,,,,,,,,,,,,,711468,78.05164,9115.35021783885,711468,695618,635945,37799,1151,10069,216,1113,9325,15850,97.77,89.38,5.31,0.16,1.42,0.03,0.16,1.31,2.23,499567,83002,165437,148297,61791,28372,5234,7434,16.61,33.12,29.69,12.37,5.68,1.05,1.49,311126,292408,18718,93.98,6.02,43426,59160.7716285568,284878,8573,276305,3.01,96.99,24687,414242,82743,331499,19.97,80.03,134597,14247,120350,10.58,89.42,694761,66112,628649,271830,461019,9.52,90.48,39.13,66.36
"5110","50000US5110","Congressional District 10 (116th Congress)","Congressional District 10 (116th Congress), Virginia","va","500","00","ACSSF","0011080",,,,,"51",,,,,,,,,,,,,,,,,,,,,,,,"10",,,,,,,,,,,,,,,,,,826914,602.9517,1371.44332715055,826914,715913,505087,55834,1638,119892,472,3164,29826,111001,86.58,61.08,6.75,0.2,14.5,0.06,0.38,3.61,13.42,543325,40852,86502,114641,164546,104301,19181,13302,7.52,15.92,21.1,30.29,19.2,3.53,2.45,448726,431600,17126,96.18,3.82,124627,157013.423527896,271635,3195,268440,1.18,98.82,53000,505316,22471,482845,4.45,95.55,95769,4630,91139,4.83,95.17,819909,61242,758667,141286,696161,7.47,92.53,17.23,84.91
"5111","50000US5111","Congressional District 11 (116th Congress)","Congressional District 11 (116th Congress), Virginia","va","500","00","ACSSF","0011081",,,,,"51",,,,,,,,,,,,,,,,,,,,,,,,"11",,,,,,,,,,,,,,,,,,791509,4276.69,185.075130850027,791509,644204,364082,100819,1376,141731,757,2179,33260,147305,81.39,46,12.74,0.17,17.91,0.1,0.28,4.2,18.61,529555,45967,79580,110014,155136,105828,18490,14540,8.68,15.03,20.77,29.3,19.98,3.49,2.75,444625,424864,19761,95.56,4.44,110462,136032.700651363,269435,2969,266466,1.1,98.9,47898,505011,30822,474189,6.1,93.9,89483,5634,83849,6.3,93.7,783553,76882,706671,148133,635658,9.81,90.19,18.91,81.13
"5301","50000US5301","Congressional District 1 (116th Congress)","Congressional District 1 (116th Congress), Washington","wa","500","00","ACSSF","0009467",,,,,"53",,,,,,,,,,,,,,,,,,,,,,,,"01",,,,,,,,,,,,,,,,,,742135,119.9838,6185.29348552966,742135,676489,546470,8938,7473,81487,1536,1301,29284,65646,91.15,73.63,1.2,1.01,10.98,0.21,0.18,3.95,8.85,516666,31050,99981,161801,142024,60958,11238,9614,6.01,19.35,31.32,27.49,11.8,2.18,1.86,391291,374292,16999,95.66,4.34,95296,121503.194949649,275466,6311,269155,2.29,97.71,45787,462901,32166,430735,6.95,93.05,98175,6186,91989,6.3,93.7,736324,37211,699113,190572,587832,5.05,94.95,25.88,79.83
"5302","50000US5302","Congressional District 2 (116th Congress)","Congressional District 2 (116th Congress), Washington","wa","500","00","ACSSF","0009468",,,,,"53",,,,,,,,,,,,,,,,,,,,,,,,"02",,,,,,,,,,,,,,,,,,730430,719.2319,1015.56945592026,730430,650470,517739,21527,7363,63849,4102,1170,34720,79960,89.05,70.88,2.95,1.01,8.74,0.56,0.16,4.75,10.95,502463,40229,117722,185659,105088,39438,8428,5899,8.01,23.43,36.95,20.91,7.85,1.68,1.17,379405,359125,20280,94.65,5.35,68114,85784.1767310648,284998,8857,276141,3.11,96.89,34278,457389,51313,406076,11.22,88.78,110629,8662,101967,7.83,92.17,717433,50469,666964,242313,520096,7.03,92.97,33.78,72.49
"5303","50000US5303","Congressional District 3 (116th Congress)","Congressional District 3 (116th Congress), Washington","wa","500","00","ACSSF","0009469",,,,,"53",,,,,,,,,,,,,,,,,,,,,,,,"03",,,,,,,,,,,,,,,,,,719101,78.88087,9116.29119517156,719101,651573,579204,8967,5068,23332,4092,1356,29554,67528,90.61,80.55,1.25,0.7,3.24,0.57,0.19,4.11,9.39,492869,44615,128946,193195,81819,33241,6720,4333,9.05,26.16,39.2,16.6,6.74,1.36,0.88,343590,322719,20871,93.93,6.07,63926,81907.9614909935,272248,11873,260375,4.36,95.64,31539,427266,48203,379063,11.28,88.72,118322,8908,109414,7.53,92.47,714020,46374,667646,285139,489407,6.49,93.51,39.93,68.54
"5304","50000US5304","Congressional District 4 (116th Congress)","Congressional District 4 (116th Congress), Washington","wa","500","00","ACSSF","0009470",,,,,"53",,,,,,,,,,,,,,,,,,,,,,,,"04",,,,,,,,,,,,,,,,,,719814,37.39985,19246.4388128439,719814,439621,388292,7631,15343,10590,521,855,16389,280193,61.07,53.94,1.06,2.13,1.47,0.07,0.12,2.28,38.93,444587,91570,119351,142483,57345,24292,5041,4505,20.6,26.85,32.05,12.9,5.46,1.13,1.01,329887,310589,19298,94.15,5.85,56028,72850.3739187091,244037,8727,235310,3.58,96.42,25421,409107,57783,351324,14.12,85.88,94374,8076,86298,8.56,91.44,712150,86041,626109,311952,399223,12.08,87.92,43.8,56.06
"5305","50000US5305","Congressional District 5 (116th Congress)","Congressional District 5 (116th Congress), Washington","wa","500","00","ACSSF","0009471",,,,,"53",,,,,,,,,,,,,,,,,,,,,,,,"05",,,,,,,,,,,,,,,,,,705266,45.57899,15473.4881922233,705266,659130,591288,10102,10132,16889,2799,530,27390,46136,93.46,83.84,1.43,1.44,2.39,0.4,0.08,3.88,6.54,473107,34112,114302,184498,87145,36950,9345,6755,7.21,24.16,39,18.42,7.81,1.98,1.43,334394,314641,19753,94.09,5.91,52942,70922.9472140763,279620,11734,267886,4.2,95.8,28750,415860,67722,348138,16.28,83.72,112474,9045,103429,8.04,91.96,691899,41279,650620,289636,457986,5.97,94.03,41.86,66.19
"5306","50000US5306","Congressional District 6 (116th Congress)","Congressional District 6 (116th Congress), Washington","wa","500","00","ACSSF","0009472",,,,,"53",,,,,,,,,,,,,,,,,,,,,,,,"06",,,,,,,,,,,,,,,,,,698764,101.2403,6902.03631522617,698764,645848,536991,23264,12072,29158,3720,964,39679,52916,92.43,76.85,3.33,1.73,4.17,0.53,0.14,5.68,7.57,501324,38303,123775,189601,92961,40530,10088,6066,7.64,24.69,37.82,18.54,8.08,2.01,1.21,319421,300063,19358,93.94,6.06,62502,81552.4200841706,280858,10683,270175,3.8,96.2,33948,412875,51344,361531,12.44,87.56,132567,9839,122728,7.42,92.58,673811,43744,630067,278486,470319,6.49,93.51,41.33,69.8
"5307","50000US5307","Congressional District 7 (116th Congress)","Congressional District 7 (116th Congress), Washington","wa","500","00","ACSSF","0009473",,,,,"53",,,,,,,,,,,,,,,,,,,,,,,,"07",,,,,,,,,,,,,,,,,,768042,5333.672,143.998739762501,768042,709109,534135,31772,3684,91787,3429,1535,42767,58933,92.33,69.55,4.14,0.48,11.95,0.45,0.2,5.57,7.67,569711,28078,62055,135194,200450,95654,27745,20535,4.93,10.89,23.73,35.18,16.79,4.87,3.6,471576,452760,18816,96.01,3.99,86312,118992.699879782,346871,7035,339836,2.03,97.97,54796,529617,56560,473057,10.68,89.32,101462,8549,92913,8.43,91.57,762472,37485,724987,186476,615990,4.92,95.08,24.46,80.79
"5308","50000US5308","Congressional District 8 (116th Congress)","Congressional District 8 (116th Congress), Washington","wa","500","00","ACSSF","0009474",,,,,"53",,,,,,,,,,,,,,,,,,,,,,,,"08",,,,,,,,,,,,,,,,,,737080,100.1537,7359.48493352093,737080,652207,522218,19857,6111,65345,4019,791,33866,84873,88.49,70.85,2.69,0.83,8.87,0.55,0.11,4.59,11.51,492553,42473,118353,162136,109836,45948,8083,5724,8.62,24.03,32.92,22.3,9.33,1.64,1.16,380789,362488,18301,95.19,4.81,83593,106157.74773172,264187,6455,257732,2.44,97.56,38838,457825,38988,418837,8.52,91.48,91941,6232,85709,6.78,93.22,733872,42474,691398,218015,560541,5.79,94.21,29.71,76.38
"5309","50000US5309","Congressional District 9 (116th Congress)","Congressional District 9 (116th Congress), Washington","wa","500","00","ACSSF","0009475",,,,,"53",,,,,,,,,,,,,,,,,,,,,,,,"09",,,,,,,,,,,,,,,,,,738464,4024.75,183.480720373994,738464,647403,334253,83050,3796,172039,10045,2470,41750,91061,87.67,45.26,11.25,0.51,23.3,1.36,0.33,5.65,12.33,518429,53884,98693,145204,136696,59648,14265,10039,10.39,19.04,28.01,26.37,11.51,2.75,1.94,408559,387234,21325,94.78,5.22,78578,110485.286946905,278501,9114,269387,3.27,96.73,42790,478882,49521,429361,10.34,89.66,93877,9051,84826,9.64,90.36,732621,53873,678748,237106,509203,7.35,92.65,32.36,69.5
"5310","50000US5310","Congressional District 10 (116th Congress)","Congressional District 10 (116th Congress), Washington","wa","500","00","ACSSF","0009476",,,,,"53",,,,,,,,,,,,,,,,,,,,,,,,"10",,,,,,,,,,,,,,,,,,735240,889.0857,826.961916425868,735240,650913,488618,44374,9232,47544,12213,1105,47827,84327,88.53,66.46,6.04,1.26,6.47,1.66,0.15,6.5,11.47,490234,40407,125838,185174,91257,34751,8300,4507,8.24,25.67,37.77,18.61,7.09,1.69,0.92,353274,329945,23329,93.4,6.6,64796,80352.9230330694,273637,10014,263623,3.66,96.34,30965,449206,51283,397923,11.42,88.58,99591,6997,92594,7.03,92.97,712793,48906,663887,261289,506933,6.86,93.14,36.66,71.12
"5401","50000US5401","Congressional District 1 (116th Congress)","Congressional District 1 (116th Congress), West Virginia","wv","500","00","ACSSF","0004217",,,,,"54",,,,,,,,,,,,,,,,,,,,,,,,"01",,,,,,,,,,,,,,,,,,614325,97.8839,6276.05786590517,614325,605920,572768,15344,1098,6269,127,1064,9250,8405,98.63,93.24,2.5,0.18,1.02,0.02,0.17,1.51,1.37,428642,45630,169663,114080,58859,28544,6470,5396,10.65,39.58,26.61,13.73,6.66,1.51,1.26,282627,264970,17657,93.75,6.25,47158,64042.3242573952,243097,5754,237343,2.37,97.63,26597,365174,64310,300864,17.61,82.39,110617,9831,100786,8.89,91.11,603075,37834,565241,254147,406123,6.27,93.73,42.14,67.34
"5402","50000US5402","Congressional District 2 (116th Congress)","Congressional District 2 (116th Congress), West Virginia","wv","500","00","ACSSF","0004218",,,,,"54",,,,,,,,,,,,,,,,,,,,,,,,"02",,,,,,,,,,,,,,,,,,623350,77.73133,8019.28875037259,623350,610448,562528,28349,1274,5104,81,1163,11949,12902,97.93,90.24,4.55,0.2,0.82,0.01,0.19,1.92,2.07,442224,57486,177112,113043,57551,27444,5792,3796,13,40.05,25.56,13.01,6.21,1.31,0.86,286404,268038,18366,93.59,6.41,50183,66969.2594779828,248919,6279,242640,2.52,97.48,27539,369479,55243,314236,14.95,85.05,111427,10091,101336,9.06,90.94,616532,38508,578024,267983,404246,6.25,93.75,43.47,65.57
"5403","50000US5403","Congressional District 3 (116th Congress)","Congressional District 3 (116th Congress), West Virginia","wv","500","00","ACSSF","0004219",,,,,"54",,,,,,,,,,,,,,,,,,,,,,,,"03",,,,,,,,,,,,,,,,,,591379,60.67993,9745.87461563528,591379,585164,549460,21904,1174,2980,101,833,8712,6215,98.95,92.91,3.7,0.2,0.5,0.02,0.14,1.47,1.05,421218,71114,176761,105445,41622,19739,3951,2586,16.88,41.96,25.03,9.88,4.69,0.94,0.61,227334,209607,17727,92.2,7.8,38191,52511.0805241902,242660,6412,236248,2.64,97.36,22147,342226,76291,265935,22.29,77.71,113867,11624,102243,10.21,89.79,580663,40484,540179,308965,328682,6.97,93.03,53.21,56.6
"5501","50000US5501","Congressional District 1 (116th Congress)","Congressional District 1 (116th Congress), Wisconsin","wi","500","00","ACSSF","0012329",,,,,"55",,,,,,,,,,,,,,,,,,,,,,,,"01",,,,,,,,,,,,,,,,,,717432,415.1852,1727.98052809511,717432,647266,579186,38897,2353,12893,141,646,13150,70166,90.22,80.73,5.42,0.33,1.8,0.02,0.09,1.83,9.78,493472,40307,152455,160523,92949,36650,5966,4622,8.17,30.89,32.53,18.84,7.43,1.21,0.94,381047,363014,18033,95.27,4.73,65354,83647.495567535,278626,6456,272170,2.32,97.68,33081,431001,39312,391689,9.12,90.88,109197,7148,102049,6.55,93.45,706879,38943,667936,225502,536892,5.51,94.49,31.9,75.95
"5502","50000US5502","Congressional District 2 (116th Congress)","Congressional District 2 (116th Congress), Wisconsin","wi","500","00","ACSSF","0012330",,,,,"55",,,,,,,,,,,,,,,,,,,,,,,,"02",,,,,,,,,,,,,,,,,,754999,166.4127,4536.90758103899,754999,706758,619386,33210,2443,32756,205,707,18051,48241,93.61,82.04,4.4,0.32,4.34,0.03,0.09,2.39,6.39,501306,29520,117964,144193,127935,54082,13680,13932,5.89,23.53,28.76,25.52,10.79,2.73,2.78,433080,418203,14877,96.56,3.44,66415,86392.5019485079,310494,5546,304948,1.79,98.21,35921,474090,59843,414247,12.62,87.38,102543,5999,96544,5.85,94.15,749113,36030,713083,200539,604868,4.81,95.19,26.77,80.74
"5503","50000US5503","Congressional District 3 (116th Congress)","Congressional District 3 (116th Congress), Wisconsin","wi","500","00","ACSSF","0012331",,,,,"55",,,,,,,,,,,,,,,,,,,,,,,,"03",,,,,,,,,,,,,,,,,,719855,64.75649,11116.3377251169,719855,701068,661329,7807,3648,16036,470,520,11258,18787,97.39,91.87,1.08,0.51,2.23,0.07,0.07,1.56,2.61,474068,36241,158186,158781,79743,29431,6379,5307,7.64,33.37,33.49,16.82,6.21,1.35,1.12,380986,367036,13950,96.34,3.66,54960,70260.1540423964,287713,6414,281299,2.23,97.77,28611,422675,57754,364921,13.66,86.34,117006,9883,107123,8.45,91.55,708426,45603,662823,231828,535388,6.44,93.56,32.72,75.57
"5504","50000US5504","Congressional District 4 (116th Congress)","Congressional District 4 (116th Congress), Wisconsin","wi","500","00","ACSSF","0012332",,,,,"55",,,,,,,,,,,,,,,,,,,,,,,,"04",,,,,,,,,,,,,,,,,,713066,5552.425,128.424255247515,713066,591487,300287,238143,3028,29529,169,1013,19318,121579,82.95,42.11,33.4,0.42,4.14,0.02,0.14,2.71,17.05,452405,66292,129341,130700,78323,34231,8163,5355,14.65,28.59,28.89,17.31,7.57,1.8,1.18,358214,332759,25455,92.89,7.11,43061,61501.2827441562,279401,8441,270960,3.02,96.98,25296,437529,94502,343027,21.6,78.4,80124,10208,69916,12.74,87.26,707743,63012,644731,301840,407545,8.9,91.1,42.65,57.58
"5505","50000US5505","Congressional District 5 (116th Congress)","Congressional District 5 (116th Congress), Wisconsin","wi","500","00","ACSSF","0012333",,,,,"55",,,,,,,,,,,,,,,,,,,,,,,,"05",,,,,,,,,,,,,,,,,,723040,382.3606,1890.98962929558,723040,681912,630679,16532,1903,20950,189,443,11216,41128,94.31,87.23,2.29,0.26,2.9,0.03,0.06,1.55,5.69,508769,28108,137163,154260,125799,45816,11335,6288,5.52,26.96,30.32,24.73,9.01,2.23,1.24,400799,387744,13055,96.74,3.26,70304,92955.987447642,295084,3519,291565,1.19,98.81,38629,436470,30552,405918,7,93,120279,7873,112406,6.55,93.45,717151,27693,689458,199950,585529,3.86,96.14,27.88,81.65
"5506","50000US5506","Congressional District 6 (116th Congress)","Congressional District 6 (116th Congress), Wisconsin","wi","500","00","ACSSF","0012334",,,,,"55",,,,,,,,,,,,,,,,,,,,,,,,"06",,,,,,,,,,,,,,,,,,713439,145.0305,4919.23457869303,713439,681331,637039,12453,2841,17629,146,465,10758,32108,95.5,89.29,1.75,0.4,2.47,0.02,0.07,1.51,4.5,497041,38362,171903,158383,87985,29337,7166,3905,7.72,34.59,31.87,17.7,5.9,1.44,0.79,379557,366442,13115,96.54,3.46,59455,78608.086818581,293762,5409,288353,1.84,98.16,32711,418104,38283,379821,9.16,90.84,121205,8205,113000,6.77,93.23,697182,32892,664290,218719,543925,4.72,95.28,31.37,78.02
"5507","50000US5507","Congressional District 7 (116th Congress)","Congressional District 7 (116th Congress), Wisconsin","wi","500","00","ACSSF","0012335",,,,,"55",,,,,,,,,,,,,,,,,,,,,,,,"07",,,,,,,,,,,,,,,,,,708307,30.74308,23039.5611408238,708307,692115,649781,5103,13208,11610,274,371,11768,16192,97.71,91.74,0.72,1.86,1.64,0.04,0.05,1.66,2.29,502595,40781,176544,169252,78282,27368,6906,3462,8.11,35.13,33.68,15.58,5.45,1.37,0.69,363876,350254,13622,96.26,3.74,55016,71375.3818858453,300417,5918,294499,1.97,98.03,30318,411508,41002,370506,9.96,90.04,132808,10427,122381,7.85,92.15,699147,47367,651780,255733,509771,6.77,93.23,36.58,72.91
